step;virtual;physical
6362;1749;1096
6363;1749;1096
6364;1749;1096
6365;1749;1096
6366;1749;1096
6367;1749;1096
6368;1749;1096
6369;1749;1096
6370;1749;1096
6371;1749;1096
6372;1749;1096
6373;1749;1096
6374;1749;1096
6375;1749;1096
6376;1749;1096
6377;1749;1096
6378;1749;1096
6379;1749;1096
6380;1749;1096
6381;1749;1096
6382;1749;1096
6383;1749;1096
6384;1749;1096
6385;1749;1096
6386;1749;1096
6387;1749;1096
6388;1749;1096
6389;1749;1096
6390;1749;1096
6391;1749;1096
6392;1749;1096
6393;1749;1096
6394;1749;1096
6395;1749;1096
6396;1749;1096
6397;1749;1096
6398;1749;1096
6399;1749;1096
6400;1749;1096
6401;1749;1096
6402;1749;1096
6403;1749;1096
6404;1749;1096
6405;1749;1096
6406;1749;1096
6407;1749;1096
6408;1749;1096
6409;1749;1096
6410;1749;1096
6411;1749;1096
6412;1749;1096
6413;1749;1096
6414;1749;1096
6415;1749;1096
6416;1749;1096
6417;1749;1096
6418;1749;1096
6419;1749;1096
6420;1749;1096
6421;1749;1096
6422;1749;1096
6423;1749;1096
6424;1749;1096
6425;1749;1096
6426;1749;1096
6427;1749;1096
6428;1749;1096
6429;1749;1096
6430;1749;1096
6431;1749;1096
6432;1749;1096
6433;1749;1096
6434;1749;1096
6435;1749;1096
6436;1749;1096
6437;1749;1096
6438;1749;1096
6439;1749;1096
6440;1749;1096
6441;1749;1096
6442;1749;1096
6443;1749;1096
6444;1749;1096
6445;1749;1096
6446;1749;1096
6447;1749;1096
6448;1749;1096
6449;1749;1096
6450;1749;1096
6451;1749;1096
6452;1749;1096
6453;1749;1096
6454;1749;1096
6455;1749;1096
6456;1749;1096
6457;1749;1096
6458;1749;1096
6459;1749;1096
6460;1749;1096
6461;1749;1096
6462;1749;1096
6463;1749;1096
6464;1749;1096
6465;1749;1096
6466;1749;1096
6467;1749;1096
6468;1749;1096
6469;1750;1097
6470;1750;1097
6471;1750;1097
6472;1750;1097
6473;1750;1097
6474;1750;1097
6475;1750;1097
6476;1750;1097
6477;1750;1097
6478;1750;1097
6479;1750;1097
6480;1750;1097
6481;1750;1097
6482;1750;1097
6483;1750;1097
6484;1749;1097
6485;1749;1097
6486;1749;1097
6487;1749;1097
6488;1749;1097
6489;1749;1097
6490;1749;1097
6491;1749;1097
6492;1749;1097
6493;1749;1097
6494;1749;1097
6495;1749;1097
6496;1749;1097
6497;1749;1097
6498;1749;1097
6499;1749;1097
6500;1749;1097
6501;1749;1097
6502;1749;1097
6503;1749;1097
6504;1749;1097
6505;1749;1097
6506;1749;1097
6507;1749;1097
6508;1749;1097
6509;1749;1097
6510;1749;1097
6511;1749;1097
6512;1749;1097
6513;1749;1097
6514;1749;1097
6515;1749;1097
6516;1749;1097
6517;1749;1097
6518;1749;1097
6519;1749;1097
6520;1749;1097
6521;1749;1097
6522;1749;1097
6523;1749;1097
6524;1749;1097
6525;1749;1097
6526;1749;1097
6527;1749;1097
6528;1749;1097
6529;1749;1097
6530;1749;1097
6531;1749;1097
6532;1749;1097
6533;1749;1097
6534;1749;1097
6535;1749;1097
6536;1749;1097
6537;1749;1097
6538;1749;1097
6539;1749;1097
6540;1749;1097
6541;1749;1097
6542;1749;1097
6543;1749;1097
6544;1749;1097
6545;1749;1097
6546;1749;1097
6547;1749;1097
6548;1749;1097
6549;1749;1097
6550;1749;1097
6551;1749;1097
6552;1749;1097
6553;1749;1097
6554;1749;1097
6555;1749;1097
6556;1749;1097
6557;1749;1097
6558;1749;1097
6559;1749;1097
6560;1749;1097
6561;1749;1097
6562;1749;1097
6563;1749;1097
6564;1749;1097
6565;1749;1097
6566;1749;1097
6567;1749;1097
6568;1749;1097
6569;1749;1097
6570;1749;1097
6571;1749;1097
6572;1749;1097
6573;1749;1097
6574;1749;1097
6575;1749;1097
6576;1749;1097
6577;1749;1097
6578;1749;1097
6579;1749;1097
6580;1749;1097
6581;1749;1097
6582;1749;1097
6583;1749;1097
6584;1749;1097
6585;1749;1097
6586;1749;1097
6587;1749;1097
6588;1749;1097
6589;1749;1097
6590;1749;1097
6591;1749;1097
6592;1749;1097
6593;1749;1097
6594;1749;1097
6595;1749;1097
6596;1749;1097
6597;1749;1097
6598;1749;1097
6599;1749;1097
6600;1749;1097
6601;1749;1097
6602;1749;1097
6603;1749;1097
6604;1749;1097
6605;1749;1097
6606;1749;1097
6607;1749;1097
6608;1749;1097
6609;1749;1097
6610;1749;1097
6611;1749;1097
6612;1749;1097
6613;1749;1097
6614;1749;1097
6615;1749;1097
6616;1749;1097
6617;1749;1097
6618;1749;1097
6619;1749;1097
6620;1749;1097
6621;1749;1097
6622;1749;1097
6623;1749;1097
6624;1749;1097
6625;1749;1097
6626;1749;1097
6627;1749;1097
6628;1749;1097
6629;1749;1097
6630;1749;1097
6631;1749;1097
6632;1749;1097
6633;1749;1097
6634;1749;1097
6635;1749;1097
6636;1749;1097
6637;1749;1097
6638;1749;1097
6639;1749;1097
6640;1749;1097
6641;1749;1097
6642;1749;1097
6643;1749;1097
6644;1749;1097
6645;1749;1097
6646;1749;1097
6647;1749;1097
6648;1749;1097
6649;1749;1097
6650;1749;1097
6651;1749;1097
6652;1749;1097
6653;1749;1097
6654;1749;1097
6655;1749;1097
6656;1749;1097
6657;1749;1097
6658;1749;1097
6659;1749;1097
6660;1749;1097
6661;1749;1097
6662;1749;1097
6663;1749;1097
6664;1749;1097
6665;1749;1097
6666;1749;1097
6667;1749;1097
6668;1749;1097
6669;1749;1097
6670;1749;1097
6671;1749;1097
6672;1749;1097
6673;1749;1097
6674;1749;1097
6675;1749;1097
6676;1749;1097
6677;1749;1097
6678;1749;1097
6679;1749;1097
6680;1749;1097
6681;1749;1097
6682;1749;1097
6683;1749;1097
6684;1749;1097
6685;1749;1097
6686;1749;1097
6687;1749;1097
6688;1749;1097
6689;1749;1097
6690;1749;1097
6691;1749;1097
6692;1749;1097
6693;1749;1097
6694;1749;1097
6695;1749;1097
6696;1749;1097
6697;1749;1097
6698;1749;1097
6699;1749;1097
6700;1749;1097
6701;1749;1097
6702;1749;1097
6703;1749;1097
6704;1749;1097
6705;1749;1097
6706;1749;1097
6707;1749;1097
6708;1749;1097
6709;1749;1097
6710;1749;1097
6711;1749;1097
6712;1749;1097
6713;1749;1097
6714;1749;1097
6715;1749;1097
6716;1749;1097
6717;1749;1097
6718;1749;1097
6719;1749;1097
6720;1749;1097
6721;1749;1097
6722;1749;1097
6723;1749;1097
6724;1749;1097
6725;1749;1097
6726;1749;1097
6727;1749;1097
6728;1749;1097
6729;1749;1097
6730;1749;1097
6731;1749;1097
6732;1749;1097
6733;1749;1097
6734;1749;1097
6735;1749;1097
6736;1749;1097
6737;1749;1097
6738;1749;1097
6739;1749;1097
6740;1749;1097
6741;1749;1097
6742;1749;1097
6743;1749;1097
6744;1749;1097
6745;1749;1097
6746;1749;1097
6747;1749;1097
6748;1749;1097
6749;1749;1097
6750;1749;1097
6751;1749;1097
6752;1749;1097
6753;1749;1097
6754;1749;1097
6755;1749;1097
6756;1749;1097
6757;1749;1097
6758;1749;1097
6759;1749;1097
6760;1749;1097
6761;1749;1097
6762;1749;1097
6763;1749;1097
6764;1749;1097
6765;1749;1097
6766;1749;1097
6767;1749;1097
6768;1749;1097
6769;1749;1097
6770;1749;1097
6771;1749;1097
6772;1749;1097
6773;1749;1097
6774;1749;1097
6775;1749;1097
6776;1749;1097
6777;1749;1097
6778;1749;1097
6779;1749;1097
6780;1749;1097
6781;1749;1097
6782;1749;1097
6783;1749;1097
6784;1749;1097
6785;1749;1097
6786;1749;1097
6787;1749;1097
6788;1749;1097
6789;1749;1097
6790;1749;1097
6791;1749;1097
6792;1749;1097
6793;1749;1097
6794;1749;1097
6795;1749;1097
6796;1749;1097
6797;1749;1097
6798;1749;1097
6799;1749;1097
6800;1749;1097
6801;1749;1097
6802;1749;1097
6803;1749;1097
6804;1749;1097
6805;1749;1097
6806;1749;1097
6807;1749;1097
6808;1749;1097
6809;1749;1097
6810;1749;1097
6811;1749;1097
6812;1749;1097
6813;1749;1097
6814;1749;1097
6815;1749;1097
6816;1749;1097
6817;1749;1097
6818;1749;1097
6819;1749;1097
6820;1749;1097
6821;1749;1097
6822;1749;1097
6823;1749;1097
6824;1749;1097
6825;1749;1097
6826;1749;1097
6827;1749;1097
6828;1749;1097
6829;1749;1097
6830;1749;1097
6831;1749;1097
6832;1749;1097
6833;1749;1097
6834;1749;1097
6835;1749;1097
6836;1749;1097
6837;1749;1097
6838;1749;1097
6839;1749;1097
6840;1749;1097
6841;1749;1097
6842;1749;1097
6843;1749;1097
6844;1749;1097
6845;1749;1097
6846;1749;1097
6847;1749;1097
6848;1749;1097
6849;1749;1097
6850;1749;1097
6851;1749;1097
6852;1749;1097
6853;1749;1097
6854;1749;1097
6855;1749;1097
6856;1749;1097
6857;1749;1097
6858;1749;1097
6859;1749;1097
6860;1749;1097
6861;1749;1097
6862;1749;1097
6863;1749;1097
6864;1749;1097
6865;1749;1097
6866;1749;1097
6867;1749;1097
6868;1749;1097
6869;1749;1097
6870;1749;1097
6871;1749;1097
6872;1749;1097
6873;1749;1097
6874;1749;1097
6875;1749;1097
6876;1749;1097
6877;1749;1097
6878;1749;1097
6879;1749;1097
6880;1749;1097
6881;1749;1097
6882;1749;1097
6883;1749;1097
6884;1749;1097
6885;1749;1097
6886;1749;1097
6887;1749;1097
6888;1749;1097
6889;1749;1097
6890;1749;1097
6891;1749;1097
6892;1749;1097
6893;1749;1097
6894;1749;1097
6895;1749;1097
6896;1749;1097
6897;1749;1097
6898;1749;1097
6899;1749;1097
6900;1749;1097
6901;1749;1097
6902;1749;1097
6903;1749;1097
6904;1749;1097
6905;1749;1097
6906;1749;1097
6907;1749;1097
6908;1749;1097
6909;1749;1097
6910;1749;1097
6911;1749;1097
6912;1749;1097
6913;1749;1097
6914;1749;1097
6915;1749;1097
6916;1749;1097
6917;1749;1097
6918;1749;1097
6919;1749;1097
6920;1749;1097
6921;1749;1097
6922;1749;1097
6923;1749;1097
6924;1749;1097
6925;1749;1097
6926;1749;1097
6927;1749;1097
6928;1749;1097
6929;1749;1097
6930;1749;1097
6931;1749;1097
6932;1749;1097
6933;1749;1097
6934;1749;1097
6935;1749;1097
6936;1749;1097
6937;1749;1097
6938;1749;1097
6939;1749;1097
6940;1749;1097
6941;1749;1097
6942;1749;1097
6943;1749;1097
6944;1749;1097
6945;1749;1097
6946;1749;1097
6947;1749;1097
6948;1749;1097
6949;1749;1097
6950;1749;1097
6951;1749;1097
6952;1749;1097
6953;1749;1097
6954;1749;1097
6955;1749;1097
6956;1749;1097
6957;1749;1097
6958;1749;1097
6959;1749;1097
6960;1749;1097
6961;1749;1097
6962;1749;1097
6963;1749;1097
6964;1749;1097
6965;1749;1097
6966;1749;1097
6967;1749;1097
6968;1749;1097
6969;1749;1097
6970;1749;1097
6971;1749;1097
6972;1749;1097
6973;1749;1097
6974;1749;1097
6975;1749;1097
6976;1749;1097
6977;1749;1097
6978;1749;1097
6979;1749;1097
6980;1749;1097
6981;1749;1097
6982;1749;1097
6983;1749;1097
6984;1749;1097
6985;1749;1097
6986;1749;1097
6987;1749;1097
6988;1749;1097
6989;1749;1097
6990;1749;1097
6991;1749;1097
6992;1749;1097
6993;1750;1097
6994;1750;1097
6995;1750;1097
6996;1750;1097
6997;1750;1097
6998;1750;1097
6999;1750;1097
7000;1750;1097
7001;1750;1097
7002;1750;1097
7003;1750;1097
7004;1750;1097
7005;1750;1097
7006;1750;1097
7007;1750;1097
7008;1750;1097
7009;1750;1097
7010;1750;1097
7011;1750;1097
7012;1750;1097
7013;1750;1097
7014;1750;1097
7015;1750;1097
7016;1750;1097
7017;1750;1097
7018;1750;1097
7019;1750;1097
7020;1750;1097
7021;1750;1097
7022;1750;1097
7023;1750;1097
7024;1750;1097
7025;1750;1097
7026;1750;1097
7027;1750;1097
7028;1750;1097
7029;1750;1097
7030;1750;1097
7031;1750;1097
7032;1750;1097
7033;1750;1097
7034;1750;1097
7035;1750;1097
7036;1750;1097
7037;1750;1097
7038;1750;1097
7039;1750;1097
7040;1750;1097
7041;1750;1097
7042;1750;1097
7043;1750;1097
7044;1750;1097
7045;1750;1097
7046;1750;1097
7047;1750;1097
7048;1750;1097
7049;1750;1097
7050;1750;1097
7051;1750;1097
7052;1750;1097
7053;1750;1097
7054;1750;1097
7055;1750;1097
7056;1750;1097
7057;1750;1097
7058;1750;1097
7059;1750;1097
7060;1750;1097
7061;1750;1097
7062;1750;1097
7063;1750;1097
7064;1750;1097
7065;1750;1097
7066;1750;1097
7067;1750;1097
7068;1750;1097
7069;1750;1097
7070;1750;1097
7071;1750;1097
7072;1750;1097
7073;1750;1097
7074;1750;1097
7075;1750;1097
7076;1750;1097
7077;1750;1097
7078;1750;1097
7079;1750;1097
7080;1750;1097
7081;1750;1097
7082;1750;1097
7083;1750;1097
7084;1750;1097
7085;1750;1097
7086;1750;1097
7087;1750;1097
7088;1750;1097
7089;1750;1097
7090;1750;1097
7091;1750;1097
7092;1750;1097
7093;1750;1097
7094;1750;1097
7095;1750;1097
7096;1750;1097
7097;1750;1097
7098;1750;1097
7099;1750;1097
7100;1750;1097
7101;1750;1097
7102;1750;1097
7103;1750;1097
7104;1750;1097
7105;1750;1097
7106;1750;1097
7107;1750;1097
7108;1750;1097
7109;1750;1097
7110;1750;1097
7111;1750;1097
7112;1750;1097
7113;1750;1097
7114;1750;1097
7115;1750;1097
7116;1750;1097
7117;1750;1097
7118;1750;1097
7119;1750;1097
7120;1750;1097
7121;1750;1097
7122;1750;1097
7123;1750;1097
7124;1750;1097
7125;1750;1097
7126;1750;1097
7127;1750;1097
7128;1750;1097
7129;1750;1097
7130;1750;1097
7131;1750;1097
7132;1750;1097
7133;1750;1097
7134;1750;1097
7135;1750;1097
7136;1750;1097
7137;1750;1097
7138;1750;1097
7139;1750;1097
7140;1750;1097
7141;1750;1097
7142;1750;1097
7143;1750;1097
7144;1750;1097
7145;1750;1097
7146;1750;1097
7147;1750;1097
7148;1750;1097
7149;1750;1097
7150;1750;1097
7151;1750;1097
7152;1750;1097
7153;1750;1097
7154;1750;1097
7155;1750;1097
7156;1750;1097
7157;1750;1097
7158;1750;1097
7159;1750;1097
7160;1750;1097
7161;1750;1097
7162;1750;1097
7163;1750;1097
7164;1750;1097
7165;1750;1097
7166;1750;1097
7167;1750;1097
7168;1750;1097
7169;1750;1097
7170;1750;1097
7171;1750;1097
7172;1750;1097
7173;1750;1097
7174;1750;1097
7175;1750;1097
7176;1750;1097
7177;1750;1097
7178;1750;1097
7179;1750;1097
7180;1750;1097
7181;1750;1097
7182;1750;1097
7183;1750;1097
7184;1750;1097
7185;1750;1097
7186;1750;1097
7187;1750;1097
7188;1750;1097
7189;1750;1097
7190;1750;1097
7191;1750;1097
7192;1750;1097
7193;1750;1097
7194;1750;1097
7195;1750;1097
7196;1750;1097
7197;1750;1097
7198;1750;1097
7199;1750;1097
7200;1750;1097
7201;1750;1097
7202;1750;1097
7203;1750;1097
7204;1750;1097
7205;1750;1097
7206;1750;1097
7207;1750;1097
7208;1750;1097
7209;1750;1097
7210;1750;1097
7211;1750;1097
7212;1750;1097
7213;1750;1097
7214;1750;1097
7215;1750;1097
7216;1750;1097
7217;1750;1097
7218;1750;1097
7219;1750;1097
7220;1750;1097
7221;1750;1097
7222;1750;1097
7223;1750;1097
7224;1750;1097
7225;1750;1097
7226;1750;1097
7227;1750;1097
7228;1750;1097
7229;1750;1097
7230;1750;1097
7231;1750;1097
7232;1750;1098
7233;1750;1098
7234;1750;1098
7235;1751;1098
7236;1751;1098
7237;1751;1098
7238;1748;1095
7239;1740;1088
7240;1741;1088
7241;1741;1088
7242;1741;1088
7243;1741;1088
7244;1741;1088
7245;1741;1088
7246;1741;1088
7247;1741;1088
7248;1741;1088
7249;1741;1088
7250;1741;1088
7251;1741;1088
7252;1741;1088
7253;1741;1088
7254;1741;1088
7255;1741;1088
7256;1741;1088
7257;1741;1088
7258;1741;1088
7259;1741;1088
7260;1741;1088
7261;1741;1088
7262;1741;1088
7263;1741;1088
7264;1741;1088
7265;1741;1088
7266;1741;1088
7267;1741;1088
7268;1741;1088
7269;1741;1088
7270;1741;1088
7271;1741;1088
7272;1741;1088
7273;1741;1088
7274;1741;1088
7275;1741;1088
7276;1741;1088
7277;1741;1088
7278;1741;1088
7279;1741;1088
7280;1741;1088
7281;1741;1088
7282;1741;1088
7283;1741;1088
7284;1741;1088
7285;1741;1088
7286;1741;1088
7287;1741;1088
7288;1741;1088
7289;1741;1088
7290;1741;1088
7291;1741;1088
7292;1741;1088
7293;1741;1088
7294;1741;1088
7295;1741;1088
7296;1741;1088
7297;1741;1088
7298;1741;1088
7299;1741;1088
7300;1741;1088
7301;1741;1088
7302;1741;1088
7303;1741;1088
7304;1741;1088
7305;1741;1088
7306;1741;1088
7307;1741;1088
7308;1741;1088
7309;1741;1088
7310;1741;1088
7311;1741;1088
7312;1741;1088
7313;1741;1088
7314;1741;1088
7315;1741;1088
7316;1741;1088
7317;1741;1088
7318;1741;1088
7319;1741;1088
7320;1741;1088
7321;1741;1088
7322;1741;1088
7323;1741;1088
7324;1741;1088
7325;1741;1088
7326;1741;1088
7327;1741;1088
7328;1741;1088
7329;1741;1088
7330;1741;1088
7331;1741;1088
7332;1741;1088
7333;1741;1088
7334;1741;1088
7335;1741;1088
7336;1741;1088
7337;1741;1088
7338;1741;1088
7339;1741;1088
7340;1741;1088
7341;1741;1088
7342;1741;1088
7343;1741;1088
7344;1741;1088
7345;1741;1088
7346;1741;1088
7347;1741;1088
7348;1741;1088
7349;1741;1088
7350;1741;1088
7351;1741;1088
7352;1741;1088
7353;1741;1088
7354;1741;1088
7355;1741;1088
7356;1741;1088
7357;1741;1088
7358;1741;1088
7359;1741;1088
7360;1741;1088
7361;1741;1088
7362;1741;1088
7363;1741;1088
7364;1741;1088
7365;1741;1088
7366;1741;1088
7367;1741;1088
7368;1741;1088
7369;1741;1088
7370;1741;1088
7371;1741;1088
7372;1741;1088
7373;1741;1088
7374;1741;1088
7375;1741;1088
7376;1741;1088
7377;1741;1088
7378;1741;1088
7379;1741;1088
7380;1741;1088
7381;1741;1088
7382;1741;1088
7383;1741;1088
7384;1741;1088
7385;1741;1088
7386;1741;1088
7387;1741;1088
7388;1741;1088
7389;1741;1088
7390;1741;1088
7391;1741;1088
7392;1741;1088
7393;1741;1088
7394;1741;1088
7395;1741;1088
7396;1741;1088
7397;1741;1088
7398;1741;1088
7399;1741;1088
7400;1741;1088
7401;1741;1088
7402;1741;1088
7403;1741;1088
7404;1741;1088
7405;1741;1088
7406;1741;1088
7407;1741;1088
7408;1741;1088
7409;1741;1088
7410;1741;1088
7411;1741;1088
7412;1741;1088
7413;1741;1088
7414;1741;1088
7415;1741;1088
7416;1741;1088
7417;1741;1088
7418;1741;1088
7419;1741;1088
7420;1741;1088
7421;1741;1088
7422;1741;1088
7423;1741;1088
7424;1741;1088
7425;1741;1088
7426;1741;1088
7427;1741;1088
7428;1741;1088
7429;1741;1088
7430;1741;1088
7431;1741;1088
7432;1741;1088
7433;1741;1088
7434;1741;1088
7435;1741;1088
7436;1741;1088
7437;1741;1088
7438;1741;1088
7439;1741;1088
7440;1741;1088
7441;1741;1088
7442;1741;1088
7443;1741;1088
7444;1741;1088
7445;1741;1088
7446;1741;1088
7447;1741;1088
7448;1741;1088
7449;1741;1088
7450;1741;1088
7451;1741;1088
7452;1741;1088
7453;1741;1088
7454;1741;1088
7455;1741;1088
7456;1741;1088
7457;1741;1088
7458;1741;1088
7459;1741;1088
7460;1741;1088
7461;1741;1088
7462;1741;1088
7463;1741;1088
7464;1741;1088
7465;1741;1088
7466;1741;1088
7467;1741;1088
7468;1741;1088
7469;1741;1088
7470;1741;1088
7471;1741;1088
7472;1741;1088
7473;1741;1088
7474;1741;1088
7475;1741;1088
7476;1741;1088
7477;1741;1088
7478;1741;1088
7479;1741;1088
7480;1741;1088
7481;1741;1088
7482;1741;1088
7483;1741;1088
7484;1741;1088
7485;1741;1088
7486;1741;1088
7487;1741;1088
7488;1741;1088
7489;1741;1088
7490;1741;1088
7491;1741;1088
7492;1741;1088
7493;1741;1088
7494;1741;1088
7495;1741;1088
7496;1741;1088
7497;1741;1088
7498;1741;1088
7499;1741;1088
7500;1741;1088
7501;1741;1088
7502;1741;1088
7503;1741;1088
7504;1741;1088
7505;1741;1088
7506;1741;1088
7507;1741;1088
7508;1741;1088
7509;1741;1088
7510;1741;1088
7511;1741;1088
7512;1741;1088
7513;1741;1088
7514;1741;1088
7515;1741;1088
7516;1741;1088
7517;1741;1088
7518;1741;1088
7519;1741;1088
7520;1741;1088
7521;1741;1088
7522;1741;1088
7523;1741;1088
7524;1741;1088
7525;1741;1088
7526;1741;1088
7527;1741;1088
7528;1741;1088
7529;1741;1088
7530;1741;1088
7531;1741;1088
7532;1741;1088
7533;1741;1088
7534;1741;1088
7535;1741;1088
7536;1741;1088
7537;1741;1088
7538;1741;1088
7539;1741;1088
7540;1741;1088
7541;1741;1088
7542;1741;1088
7543;1741;1088
7544;1741;1088
7545;1741;1088
7546;1741;1088
7547;1741;1088
7548;1741;1088
7549;1741;1088
7550;1741;1088
7551;1741;1088
7552;1741;1088
7553;1741;1088
7554;1741;1088
7555;1741;1088
7556;1741;1088
7557;1741;1088
7558;1741;1088
7559;1741;1088
7560;1741;1088
7561;1741;1088
7562;1741;1088
7563;1741;1088
7564;1741;1088
7565;1741;1088
7566;1741;1088
7567;1741;1088
7568;1741;1088
7569;1741;1088
7570;1741;1088
7571;1741;1088
7572;1741;1088
7573;1741;1088
7574;1741;1088
7575;1741;1088
7576;1741;1088
7577;1741;1088
7578;1741;1088
7579;1741;1088
7580;1741;1088
7581;1741;1088
7582;1741;1088
7583;1741;1088
7584;1741;1088
7585;1741;1088
7586;1741;1088
7587;1741;1088
7588;1741;1088
7589;1741;1088
7590;1741;1088
7591;1741;1088
7592;1741;1088
7593;1741;1088
7594;1741;1088
7595;1741;1088
7596;1741;1088
7597;1741;1088
7598;1741;1088
7599;1741;1088
7600;1741;1088
7601;1741;1088
7602;1741;1088
7603;1741;1088
7604;1741;1088
7605;1741;1088
7606;1741;1088
7607;1741;1088
7608;1741;1088
7609;1741;1088
7610;1741;1088
7611;1741;1088
7612;1741;1088
7613;1741;1088
7614;1741;1088
7615;1741;1088
7616;1741;1088
7617;1741;1088
7618;1741;1088
7619;1741;1088
7620;1741;1088
7621;1741;1088
7622;1741;1088
7623;1741;1088
7624;1741;1088
7625;1741;1088
7626;1741;1088
7627;1741;1088
7628;1741;1088
7629;1741;1088
7630;1741;1088
7631;1741;1088
7632;1741;1088
7633;1741;1088
7634;1741;1088
7635;1741;1088
7636;1741;1088
7637;1741;1088
7638;1741;1088
7639;1741;1088
7640;1741;1088
7641;1741;1088
7642;1741;1088
7643;1741;1088
7644;1741;1088
7645;1741;1088
7646;1741;1088
7647;1741;1088
7648;1741;1088
7649;1741;1088
7650;1741;1088
7651;1741;1088
7652;1741;1088
7653;1741;1088
7654;1741;1088
7655;1741;1088
7656;1741;1088
7657;1741;1088
7658;1741;1088
7659;1741;1088
7660;1741;1088
7661;1741;1088
7662;1741;1088
7663;1741;1088
7664;1741;1088
7665;1741;1088
7666;1741;1088
7667;1741;1088
7668;1741;1088
7669;1741;1088
7670;1741;1088
7671;1741;1088
7672;1741;1088
7673;1741;1088
7674;1741;1088
7675;1741;1088
7676;1741;1088
7677;1741;1088
7678;1741;1088
7679;1741;1088
7680;1741;1088
7681;1741;1088
7682;1741;1088
7683;1741;1088
7684;1741;1088
7685;1741;1088
7686;1741;1088
7687;1741;1088
7688;1741;1088
7689;1741;1088
7690;1741;1088
7691;1741;1088
7692;1741;1088
7693;1741;1088
7694;1741;1088
7695;1741;1088
7696;1741;1088
7697;1741;1088
7698;1741;1088
7699;1741;1088
7700;1741;1088
7701;1741;1088
7702;1741;1088
7703;1741;1088
7704;1741;1088
7705;1741;1088
7706;1741;1088
7707;1741;1088
7708;1741;1088
7709;1741;1088
7710;1741;1088
7711;1741;1088
7712;1741;1088
7713;1741;1088
7714;1741;1088
7715;1741;1088
7716;1741;1088
7717;1741;1088
7718;1741;1088
7719;1741;1088
7720;1741;1088
7721;1741;1088
7722;1741;1088
7723;1741;1088
7724;1741;1088
7725;1741;1088
7726;1741;1088
7727;1741;1088
7728;1741;1088
7729;1741;1088
7730;1741;1088
7731;1741;1088
7732;1741;1088
7733;1741;1088
7734;1741;1088
7735;1741;1088
7736;1741;1088
7737;1741;1088
7738;1741;1088
7739;1741;1088
7740;1741;1088
7741;1741;1088
7742;1741;1088
7743;1741;1088
7744;1741;1088
7745;1741;1088
7746;1741;1088
7747;1741;1088
7748;1741;1088
7749;1741;1088
7750;1741;1088
7751;1741;1088
7752;1741;1088
7753;1741;1088
7754;1741;1088
7755;1741;1088
7756;1741;1088
7757;1741;1088
7758;1741;1088
7759;1741;1088
7760;1741;1088
7761;1741;1088
7762;1741;1088
7763;1741;1088
7764;1741;1088
7765;1741;1088
7766;1741;1088
7767;1741;1088
7768;1741;1088
7769;1741;1088
7770;1741;1088
7771;1741;1088
7772;1741;1088
7773;1741;1088
7774;1741;1088
7775;1741;1088
7776;1741;1088
7777;1741;1088
7778;1741;1088
7779;1741;1088
7780;1741;1088
7781;1741;1088
7782;1741;1088
7783;1741;1088
7784;1741;1088
7785;1741;1088
7786;1741;1088
7787;1741;1088
7788;1741;1088
7789;1741;1088
7790;1741;1088
7791;1741;1088
7792;1741;1088
7793;1741;1088
7794;1741;1088
7795;1741;1088
7796;1741;1088
7797;1741;1088
7798;1741;1088
7799;1741;1088
7800;1741;1088
7801;1741;1088
7802;1741;1088
7803;1741;1088
7804;1741;1088
7805;1741;1088
7806;1741;1088
7807;1741;1088
7808;1741;1088
7809;1741;1088
7810;1741;1088
7811;1741;1088
7812;1741;1088
7813;1741;1088
7814;1741;1088
7815;1741;1088
7816;1741;1088
7817;1741;1088
7818;1741;1088
7819;1741;1088
7820;1741;1088
7821;1741;1088
7822;1741;1088
7823;1741;1088
7824;1741;1088
7825;1741;1088
7826;1741;1088
7827;1741;1088
7828;1741;1088
7829;1741;1088
7830;1741;1088
7831;1741;1088
7832;1741;1088
7833;1741;1088
7834;1741;1088
7835;1741;1088
7836;1741;1088
7837;1741;1088
7838;1741;1088
7839;1741;1088
7840;1741;1088
7841;1741;1088
7842;1741;1088
7843;1741;1088
7844;1741;1088
7845;1741;1088
7846;1741;1088
7847;1741;1088
7848;1741;1088
7849;1741;1088
7850;1741;1088
7851;1741;1088
7852;1741;1088
7853;1741;1088
7854;1741;1088
7855;1741;1088
7856;1741;1088
7857;1741;1088
7858;1741;1088
7859;1741;1088
7860;1741;1088
7861;1741;1088
7862;1741;1088
7863;1741;1088
7864;1741;1088
7865;1741;1088
7866;1741;1088
7867;1741;1088
7868;1741;1088
7869;1741;1088
7870;1741;1088
7871;1741;1088
7872;1741;1088
7873;1741;1088
7874;1741;1088
7875;1741;1088
7876;1741;1088
7877;1741;1088
7878;1741;1088
7879;1741;1088
7880;1741;1088
7881;1741;1088
7882;1741;1088
7883;1741;1088
7884;1741;1088
7885;1741;1088
7886;1741;1088
7887;1741;1088
7888;1741;1088
7889;1741;1088
7890;1741;1088
7891;1741;1088
7892;1741;1088
7893;1741;1088
7894;1741;1088
7895;1741;1088
7896;1741;1088
7897;1741;1088
7898;1741;1088
7899;1741;1088
7900;1741;1088
7901;1741;1088
7902;1741;1088
7903;1741;1088
7904;1741;1088
7905;1741;1088
7906;1741;1088
7907;1741;1088
7908;1741;1088
7909;1741;1088
7910;1741;1088
7911;1741;1088
7912;1741;1088
7913;1741;1088
7914;1741;1088
7915;1741;1088
